"Date","Price","Open","High","Low","Vol.","Change %"
"03/22/2021","5,412.19","5,349.77","5,418.69","5,289.81","","1.17%"
"03/21/2021","5,349.77","5,434.69","5,434.69","5,337.38","","-1.56%"
"03/18/2021","5,434.69","5,516.40","5,516.40","5,414.96","","-1.48%"
"03/16/2021","5,516.40","5,532.97","5,572.42","5,503.38","","-0.30%"
"03/15/2021","5,532.97","5,519.15","5,542.76","5,510.16","","0.25%"
"03/14/2021","5,519.15","5,568.85","5,591.30","5,515.73","","-0.89%"
"03/11/2021","5,568.85","5,563.66","5,594.22","5,557.57","","0.09%"
"03/10/2021","5,563.66","5,591.38","5,602.77","5,547.40","","-0.50%"
"03/09/2021","5,591.38","5,604.38","5,616.63","5,584.51","","-0.23%"
"03/08/2021","5,604.38","5,584.29","5,614.91","5,583.91","","0.36%"
"03/07/2021","5,584.29","5,515.78","5,589.78","5,515.78","","1.24%"
"03/04/2021","5,515.78","5,488.07","5,523.41","5,488.07","","0.50%"
"03/03/2021","5,488.07","5,508.26","5,537.70","5,479.38","","-0.37%"
"03/02/2021","5,508.26","5,426.82","5,515.43","5,426.82","","1.50%"
"03/01/2021","5,426.82","5,404.79","5,433.79","5,384.22","","0.41%"
"02/28/2021","5,404.79","5,416.39","5,452.70","5,399.32","","-0.21%"
"02/25/2021","5,416.39","5,385.64","5,437.50","5,372.74","","0.57%"
"02/24/2021","5,385.64","5,317.71","5,398.03","5,317.71","","1.28%"
"02/23/2021","5,317.71","5,385.21","5,406.26","5,313.22","","-1.25%"
"02/22/2021","5,385.21","5,475.98","5,482.56","5,376.64","","-1.66%"
"02/18/2021","5,475.98","5,503.67","5,518.21","5,475.62","","-0.50%"
"02/17/2021","5,503.67","5,527.39","5,548.58","5,493.67","","-0.43%"
"02/16/2021","5,527.39","5,545.09","5,597.79","5,521.32","","-0.32%"
"02/15/2021","5,545.09","5,447.64","5,553.28","5,447.64","","1.79%"
"02/14/2021","5,447.64","5,485.01","5,511.04","5,419.46","","-0.68%"
"02/11/2021","5,485.01","5,509.40","5,542.69","5,458.17","","-0.44%"
"02/10/2021","5,509.40","5,498.54","5,565.81","5,498.54","","0.20%"
"02/09/2021","5,498.54","5,376.45","5,504.84","5,375.65","","2.27%"
"02/08/2021","5,376.45","5,504.78","5,522.38","5,353.35","","-2.33%"
"02/07/2021","5,504.78","5,647.67","5,666.62","5,497.65","","-2.53%"
"02/04/2021","5,647.67","5,581.86","5,655.82","5,581.86","","1.18%"
"02/03/2021","5,581.86","5,564.69","5,605.90","5,547.14","","0.31%"
"02/02/2021","5,564.69","5,599.80","5,619.91","5,555.90","","-0.63%"
"02/01/2021","5,599.80","5,649.86","5,684.58","5,599.02","","-0.89%"
"01/31/2021","5,649.86","5,724.35","5,756.99","5,648.14","","-1.30%"
"01/28/2021","5,724.35","5,714.74","5,786.30","5,713.89","","0.17%"
"01/27/2021","5,714.74","5,695.37","5,748.87","5,688.88","","0.34%"
"01/26/2021","5,695.37","5,789.92","5,789.92","5,685.70","","-1.63%"
"01/25/2021","5,789.92","5,815.54","5,844.37","5,762.93","","-0.44%"
"01/24/2021","5,815.54","5,836.18","5,853.46","5,809.38","","-0.35%"
"01/21/2021","5,836.18","5,827.56","5,861.49","5,825.20","","0.15%"
"01/20/2021","5,827.56","5,820.80","5,861.88","5,806.73","","0.12%"
"01/19/2021","5,820.80","5,801.72","5,863.30","5,789.50","","0.33%"
"01/18/2021","5,801.72","5,850.43","5,874.47","5,725.67","","-0.83%"
"01/17/2021","5,850.43","5,909.30","5,971.79","5,836.21","","-1.00%"
"01/14/2021","5,909.30","5,770.00","5,939.59","5,770.00","","2.41%"
"01/13/2021","5,770.00","5,861.02","5,861.02","5,758.88","","-1.55%"
"01/12/2021","5,861.02","5,718.75","5,863.50","5,718.75","","2.49%"
"01/11/2021","5,718.75","5,634.04","5,729.70","5,634.04","","1.50%"
"01/10/2021","5,634.04","5,621.76","5,678.65","5,616.35","","0.22%"
"01/07/2021","5,621.76","5,640.19","5,716.37","5,608.46","","-0.33%"
"01/06/2021","5,640.19","5,609.70","5,654.23","5,558.08","","0.54%"
"01/05/2021","5,609.70","5,652.32","5,831.83","5,596.24","","-0.75%"
"01/04/2021","5,652.32","5,618.95","5,680.62","5,574.20","","0.59%"
"01/03/2021","5,618.95","5,402.06","5,622.22","5,402.06","","4.01%"
"12/30/2020","5,402.06","5,358.25","5,407.10","5,358.25","","0.82%"
"12/29/2020","5,358.25","5,344.01","5,379.75","5,334.93","","0.27%"
"12/28/2020","5,344.01","5,328.27","5,352.45","5,297.59","","0.30%"
"12/27/2020","5,328.27","5,326.64","5,332.96","5,326.52","","2.11%"
"12/24/2020","5,218.36","5,133.29","5,223.51","5,133.10","","1.66%"
"12/23/2020","5,133.29","5,098.48","5,133.80","5,088.26","","0.68%"
"12/22/2020","5,098.48","5,115.19","5,125.47","5,098.48","","-0.33%"
"12/21/2020","5,115.19","5,074.58","5,119.94","5,074.58","","0.80%"
"12/20/2020","5,074.58","5,108.03","5,115.15","5,062.70","","-0.65%"
"12/17/2020","5,108.03","5,123.06","5,135.38","5,099.36","","-0.29%"
"12/15/2020","5,123.06","5,147.02","5,182.64","5,120.58","","-0.47%"
"12/14/2020","5,147.02","5,126.43","5,161.02","5,122.17","","0.40%"
"12/13/2020","5,126.43","5,094.66","5,129.66","5,086.56","","0.62%"
"12/10/2020","5,094.66","5,069.88","5,101.73","5,069.88","","0.49%"
"12/09/2020","5,069.88","5,049.80","5,074.38","5,041.98","","0.40%"
"12/08/2020","5,049.80","5,053.49","5,066.42","5,036.28","","-0.07%"
"12/07/2020","5,053.49","5,024.38","5,064.58","5,024.38","","0.58%"
"12/06/2020","5,024.38","4,974.83","5,026.32","4,974.83","","1.00%"
"12/03/2020","4,974.83","4,934.86","4,976.56","4,934.82","","0.81%"
"12/02/2020","4,934.86","4,903.95","4,940.30","4,903.95","","0.63%"
"12/01/2020","4,903.95","4,866.84","4,912.56","4,866.84","","0.76%"
"11/30/2020","4,866.84","4,881.82","4,886.29","4,863.24","","-0.31%"
"11/29/2020","4,881.82","4,869.09","4,889.68","4,866.42","","0.26%"
"11/26/2020","4,869.09","4,861.87","4,879.49","4,859.90","","0.15%"
"11/25/2020","4,861.87","4,833.19","4,865.56","4,833.19","","0.59%"
"11/24/2020","4,833.19","4,817.70","4,847.24","4,817.70","","0.32%"
"11/23/2020","4,817.70","4,845.09","4,845.09","4,780.04","","-0.57%"
"11/22/2020","4,845.09","4,851.96","4,853.84","4,843.20","","-0.71%"
"11/19/2020","4,879.96","4,887.12","4,902.73","4,873.95","","-0.15%"
"11/18/2020","4,887.12","4,905.09","4,916.71","4,877.31","","-0.37%"
"11/17/2020","4,905.09","4,871.41","4,909.02","4,864.84","","0.69%"
"11/16/2020","4,871.41","4,867.73","4,881.55","4,862.77","","0.08%"
"11/15/2020","4,867.73","4,905.03","4,919.41","4,864.54","","-0.76%"
"11/12/2020","4,905.03","4,883.69","4,905.27","4,878.39","","0.44%"
"11/11/2020","4,883.69","4,899.64","4,902.78","4,873.10","","-0.33%"
"11/10/2020","4,899.64","4,928.07","4,939.32","4,894.90","","-0.58%"
"11/09/2020","4,928.07","4,923.65","4,937.59","4,917.48","","0.09%"
"11/08/2020","4,923.65","4,942.12","4,954.82","4,921.14","","-0.37%"
"11/05/2020","4,942.12","4,919.60","4,958.67","4,919.60","","0.46%"
"11/04/2020","4,919.60","4,928.01","4,945.02","4,902.59","","-0.17%"
"11/03/2020","4,928.01","4,918.38","4,954.65","4,918.38","","0.20%"
"11/02/2020","4,918.38","4,896.68","4,944.47","4,896.68","","0.44%"
"11/01/2020","4,896.68","4,846.10","4,903.55","4,846.10","","1.04%"
"10/29/2020","4,846.10","4,838.52","4,867.99","4,824.86","","0.16%"
"10/28/2020","4,838.52","4,867.96","4,878.07","4,811.45","","-0.60%"
"10/27/2020","4,867.96","4,892.01","4,908.18","4,861.69","","-0.49%"
"10/25/2020","4,892.01","4,914.03","4,926.36","4,886.70","","-0.45%"
"10/22/2020","4,914.03","4,916.85","4,934.31","4,898.92","","-0.06%"
"10/21/2020","4,916.85","4,917.25","4,934.54","4,908.82","","-0.01%"
"10/20/2020","4,917.25","4,902.15","4,945.67","4,902.15","","0.31%"
"10/19/2020","4,902.15","4,877.65","4,905.95","4,856.72","","0.50%"
"10/18/2020","4,877.65","4,872.29","4,918.73","4,871.34","","0.11%"
"10/15/2020","4,872.29","4,839.05","4,878.29","4,839.05","","0.69%"
"10/14/2020","4,839.05","4,839.85","4,886.12","4,827.90","","-0.02%"
"10/13/2020","4,839.85","4,809.70","4,869.98","4,803.58","","0.63%"
"10/12/2020","4,809.70","4,858.36","4,864.71","4,804.95","","-1.00%"
"10/11/2020","4,858.36","4,916.97","4,928.67","4,852.46","","-1.19%"
"10/08/2020","4,916.97","4,934.46","4,955.01","4,910.10","","-0.35%"
"10/07/2020","4,934.46","4,928.86","4,957.94","4,928.86","","0.11%"
"10/06/2020","4,928.86","4,946.67","4,954.91","4,918.98","","-0.36%"
"10/05/2020","4,946.67","4,997.99","5,009.17","4,942.61","","-1.03%"
"10/04/2020","4,997.99","4,995.31","5,014.25","4,980.26","","0.05%"
"10/01/2020","4,995.31","4,963.29","5,002.82","4,963.29","","0.65%"
"09/30/2020","4,963.29","4,982.37","4,995.83","4,961.19","","-0.38%"
"09/29/2020","4,982.37","5,003.62","5,027.86","4,978.26","","-0.42%"
"09/28/2020","5,003.62","4,971.61","5,029.44","4,971.61","","0.64%"
"09/27/2020","4,971.61","4,978.77","5,016.00","4,953.73","","-0.14%"
"09/24/2020","4,978.77","4,972.13","4,999.76","4,964.48","","0.13%"
"09/23/2020","4,972.13","4,970.10","5,029.92","4,964.95","","0.04%"
"09/22/2020","4,970.10","5,012.12","5,017.29","4,957.07","","-0.84%"
"09/21/2020","5,012.12","5,088.87","5,103.23","5,004.57","","-1.51%"
"09/20/2020","5,088.87","5,104.65","5,131.05","5,083.33","","-0.31%"
"09/17/2020","5,104.65","5,116.81","5,134.89","5,098.06","","-0.24%"
"09/16/2020","5,116.81","5,100.54","5,128.40","5,100.54","","0.32%"
"09/15/2020","5,100.54","5,092.14","5,101.66","5,074.35","","0.16%"
"09/14/2020","5,092.14","5,094.05","5,127.17","5,072.86","","-0.04%"
"09/13/2020","5,094.05","5,105.97","5,105.97","5,091.33","","1.65%"
"09/10/2020","5,011.29","4,971.68","5,016.51","4,971.68","","0.80%"
"09/09/2020","4,971.68","4,978.32","4,999.77","4,957.81","","-0.13%"
"09/08/2020","4,978.32","4,959.18","4,990.42","4,959.18","","0.39%"
"09/07/2020","4,959.18","4,948.56","4,983.23","4,940.32","","0.21%"
"09/06/2020","4,948.56","4,927.82","4,967.95","4,927.82","","0.42%"
"09/03/2020","4,927.82","4,891.53","4,947.09","4,891.53","","0.74%"
"09/02/2020","4,891.53","4,878.67","4,900.03","4,855.56","","0.60%"
"09/01/2020","4,862.22","4,879.14","4,909.64","4,839.97","","-0.35%"
"08/31/2020","4,879.14","4,873.17","4,946.69","4,873.17","","0.12%"
"08/27/2020","4,873.17","4,827.57","4,884.31","4,827.57","","0.94%"
"08/26/2020","4,827.57","4,781.57","4,838.35","4,781.57","","0.96%"
"08/25/2020","4,781.57","4,762.43","4,812.80","4,759.54","","0.40%"
"08/24/2020","4,762.43","4,794.92","4,814.83","4,713.40","","-0.68%"
"08/23/2020","4,794.92","4,794.06","4,849.55","4,788.19","","0.02%"
"08/20/2020","4,794.06","4,790.67","4,819.66","4,771.37","","0.10%"
"08/19/2020","4,789.37","4,720.10","4,846.03","4,720.10","","1.47%"
"08/18/2020","4,720.10","4,785.04","4,813.38","4,686.55","","-1.36%"
"08/17/2020","4,785.04","4,859.48","4,952.85","4,780.57","","-1.53%"
"08/16/2020","4,859.48","4,703.32","4,863.69","4,703.32","","3.32%"
"08/13/2020","4,703.32","4,633.37","4,739.67","4,633.37","","1.51%"
"08/12/2020","4,633.37","4,533.05","4,639.57","4,533.05","","2.21%"
"08/10/2020","4,533.05","4,545.15","4,579.98","4,510.88","","-0.27%"
"08/09/2020","4,545.15","4,364.83","4,557.18","4,364.83","","4.13%"
"08/06/2020","4,364.83","4,307.15","4,368.34","4,307.15","","1.34%"
"08/05/2020","4,307.15","4,299.10","4,327.98","4,294.33","","0.19%"
"08/04/2020","4,299.10","4,271.81","4,300.82","4,257.97","","0.64%"
"08/03/2020","4,271.81","4,214.42","4,273.65","4,214.42","","1.36%"
"07/30/2020","4,214.42","4,171.20","4,218.49","4,169.64","","1.04%"
"07/29/2020","4,171.20","4,156.54","4,176.06","4,150.20","","0.35%"
"07/28/2020","4,156.54","4,145.38","4,160.81","4,143.44","","0.27%"
"07/27/2020","4,145.38","4,129.07","4,146.28","4,123.49","","0.40%"
"07/26/2020","4,129.07","4,080.93","4,130.25","4,080.87","","1.18%"
"07/23/2020","4,080.93","4,076.79","4,081.56","4,073.81","","0.10%"
"07/22/2020","4,076.79","4,085.79","4,088.44","4,070.93","","-0.22%"
"07/21/2020","4,085.79","4,074.09","4,086.83","4,069.54","","0.38%"
"07/20/2020","4,070.15","4,050.64","4,073.76","4,041.38","","0.48%"
"07/19/2020","4,050.64","4,043.97","4,051.94","4,039.58","","-0.45%"
"07/16/2020","4,069.11","4,068.27","4,071.75","4,058.43","","-0.24%"
"07/15/2020","4,079.07","4,082.14","4,088.25","4,073.42","","-0.08%"
"07/14/2020","4,082.14","4,089.51","4,095.92","4,073.21","","-0.18%"
"07/13/2020","4,089.51","4,099.42","4,111.27","4,073.26","","-0.24%"
"07/12/2020","4,099.42","4,077.82","4,102.75","4,077.82","","0.93%"
"07/09/2020","4,061.56","4,034.65","4,063.23","4,034.65","","0.67%"
"07/08/2020","4,034.65","4,001.81","4,037.77","4,001.81","","0.82%"
"07/07/2020","4,001.81","3,994.65","4,003.71","3,994.65","","0.18%"
"07/06/2020","3,994.65","3,981.52","3,998.02","3,977.36","","0.33%"
"07/05/2020","3,981.52","3,986.73","3,986.73","3,977.10","","-0.13%"
"07/02/2020","3,986.73","3,989.08","3,989.08","3,978.92","","-0.06%"
"06/30/2020","3,989.08","3,981.64","3,989.53","3,979.72","","0.19%"
"06/29/2020","3,981.64","3,974.22","3,983.06","3,974.22","","0.19%"
"06/28/2020","3,974.22","3,969.28","3,976.14","3,965.55","","0.12%"
"06/25/2020","3,969.28","3,964.83","3,970.22","3,964.83","","0.11%"
"06/24/2020","3,964.83","3,963.35","3,966.34","3,961.56","","0.04%"
"06/23/2020","3,963.35","3,962.04","3,965.26","3,960.97","","0.03%"
"06/22/2020","3,962.04","3,962.98","3,963.70","3,959.90","","-0.02%"
"06/21/2020","3,962.98","3,960.57","3,963.14","3,959.66","","0.06%"
"06/18/2020","3,960.57","3,961.90","3,961.90","3,958.16","","-0.03%"
"06/17/2020","3,961.90","3,960.65","3,963.92","3,958.33","","0.03%"
"06/16/2020","3,960.65","3,958.36","3,963.62","3,954.32","","0.06%"
"06/15/2020","3,958.36","3,964.28","3,964.28","3,957.92","","-0.15%"
"06/14/2020","3,964.28","3,967.31","3,971.13","3,962.93","","-0.08%"
"06/11/2020","3,967.31","3,968.26","3,969.47","3,963.62","","0.01%"
"06/10/2020","3,966.75","3,962.37","3,967.97","3,959.59","","0.11%"
"06/09/2020","3,962.37","3,956.10","3,962.37","3,956.10","","0.16%"
"06/08/2020","3,956.10","3,961.51","3,961.61","3,955.71","","-0.14%"
"06/07/2020","3,961.51","3,953.38","3,962.69","3,953.38","","0.21%"
"06/04/2020","3,953.38","3,963.40","3,963.40","3,952.47","","-0.25%"
"06/03/2020","3,963.40","3,969.58","3,973.25","3,961.80","","-0.16%"
"06/02/2020","3,969.58","3,999.49","3,999.49","3,965.27","","-0.75%"
"06/01/2020","3,999.49","4,060.44","4,102.76","3,991.79","","-1.50%"
"05/31/2020","4,060.44","4,008.28","4,060.44","3,998.43","","1.30%"
"03/29/2020","4,008.28","4,008.28","4,008.28","4,008.28","","0.00%"
"03/25/2020","4,008.28","3,976.56","4,013.75","3,976.56","","0.80%"
"03/24/2020","3,976.56","3,984.75","3,985.72","3,962.76","","-0.21%"
"03/23/2020","3,984.75","3,960.17","3,987.17","3,960.17","","0.62%"
"03/22/2020","3,960.17","3,974.96","3,980.14","3,949.80","","-0.37%"
"03/19/2020","3,974.96","3,603.95","3,976.23","3,603.95","","10.29%"
"03/18/2020","3,603.95","3,838.84","3,844.63","3,593.15","","-4.47%"
"03/16/2020","3,772.55","3,969.31","4,028.58","3,760.39","","-4.96%"
"03/15/2020","3,969.31","4,129.96","4,129.96","3,897.62","","-3.89%"
"03/12/2020","4,129.96","4,231.48","4,238.06","4,105.97","","-2.40%"
"03/11/2020","4,231.48","4,156.32","4,254.08","4,156.32","","1.81%"
"03/10/2020","4,156.32","4,008.05","4,167.85","4,002.11","","3.70%"
"03/09/2020","4,008.05","4,287.38","4,287.38","3,998.39","","-6.52%"
"03/08/2020","4,287.38","4,384.48","4,393.78","4,283.05","","-2.21%"
"03/05/2020","4,384.48","4,409.62","4,425.73","4,378.18","","-0.57%"
"03/04/2020","4,409.62","4,466.07","4,511.25","4,407.18","","-1.26%"
"03/03/2020","4,466.07","4,434.81","4,508.00","4,434.81","","0.70%"
"03/02/2020","4,434.81","4,409.91","4,460.06","4,387.81","","0.56%"
"03/01/2020","4,409.91","4,480.22","4,483.31","4,372.75","","-1.57%"
"02/27/2020","4,480.22","4,549.11","4,575.85","4,476.50","","-1.51%"
"02/26/2020","4,549.11","4,621.19","4,643.90","4,541.04","","-1.56%"
"02/25/2020","4,621.19","4,650.89","4,662.64","4,612.38","","-0.64%"
"02/24/2020","4,650.89","4,698.89","4,708.58","4,647.37","","-1.02%"
"02/23/2020","4,698.89","4,698.89","4,698.89","4,698.89","","-0.72%"
"02/20/2020","4,733.14","4,758.00","4,784.14","4,729.31","","-0.52%"
"02/19/2020","4,758.00","4,740.40","4,777.98","4,705.82","","0.37%"
"02/18/2020","4,740.40","4,768.13","4,826.57","4,732.17","","-0.58%"
"02/17/2020","4,768.13","4,734.15","4,776.87","4,705.12","","0.72%"
"02/16/2020","4,734.15","4,564.61","4,742.71","4,564.61","","3.71%"
"02/13/2020","4,564.61","4,480.83","4,569.72","4,480.83","","1.87%"
"02/12/2020","4,480.83","4,471.51","4,506.71","4,470.92","","0.21%"
"02/11/2020","4,471.51","4,385.54","4,492.26","4,385.54","","1.96%"
"02/10/2020","4,385.54","4,388.75","4,421.40","4,374.67","","-0.07%"
"02/09/2020","4,388.75","4,452.96","4,462.10","4,384.36","","-1.44%"
"02/06/2020","4,452.96","4,465.89","4,477.49","4,447.55","","-0.29%"
"02/05/2020","4,465.89","4,479.40","4,483.35","4,443.74","","-0.30%"
"02/04/2020","4,479.40","4,506.87","4,526.95","4,473.74","","-0.61%"
"02/03/2020","4,506.87","4,481.51","4,511.44","4,481.51","","0.57%"
"02/02/2020","4,481.51","4,469.65","4,497.02","4,469.07","","0.27%"
"01/30/2020","4,469.65","4,481.79","4,497.83","4,457.77","","-0.27%"
"01/29/2020","4,481.79","4,510.77","4,528.67","4,478.33","","-0.64%"
"01/28/2020","4,510.77","4,493.01","4,515.37","4,484.69","","0.40%"
"01/27/2020","4,493.01","4,528.20","4,531.45","4,469.43","","-0.78%"
"01/26/2020","4,528.20","4,513.89","4,549.79","4,503.79","","0.32%"
"01/23/2020","4,513.89","4,440.29","4,519.84","4,440.29","","1.66%"
"01/22/2020","4,440.29","4,408.10","4,446.05","4,407.28","","0.73%"
"01/21/2020","4,408.10","4,434.24","4,445.86","4,380.76","","-0.65%"
"01/20/2020","4,436.79","4,382.06","4,467.52","4,382.06","","1.25%"
"01/19/2020","4,382.06","4,149.82","4,384.80","4,149.82","","5.60%"
"01/16/2020","4,149.82","4,068.20","4,161.75","4,066.64","","2.01%"
"01/15/2020","4,068.20","4,036.23","4,119.47","4,036.23","","0.79%"
"01/14/2020","4,036.23","4,123.48","4,123.87","4,009.70","","-2.12%"
"01/13/2020","4,123.48","4,212.44","4,217.49","4,111.61","","-2.11%"
"01/12/2020","4,212.44","4,197.39","4,241.73","4,197.39","","0.36%"
"01/09/2020","4,197.39","4,228.36","4,235.49","4,187.48","","-0.73%"
"01/08/2020","4,228.36","4,281.43","4,317.66","4,224.49","","-1.24%"
"01/07/2020","4,281.43","4,331.95","4,348.33","4,272.58","","-1.17%"
"01/06/2020","4,331.95","4,400.14","4,414.44","4,320.83","","-1.55%"
"01/05/2020","4,400.14","4,459.29","4,465.04","4,399.60","","-1.33%"
"01/02/2020","4,459.29","4,453.29","4,480.39","4,453.29","","0.13%"
"01/01/2020","4,453.29","4,453.29","4,453.29","4,453.29","","0.01%"
"12/30/2019","4,452.93","4,452.93","4,452.93","4,452.93","","0.43%"
"12/29/2019","4,433.94","4,433.94","4,433.94","4,433.94","","0.34%"
"12/26/2019","4,418.83","4,418.83","4,418.83","4,418.83","","0.64%"
"12/24/2019","4,390.67","4,390.67","4,390.67","4,390.67","","-0.09%"
"12/23/2019","4,394.44","4,394.44","4,394.44","4,394.44","","-0.82%"
"12/22/2019","4,430.95","4,430.95","4,430.95","4,430.95","","-0.58%"
"12/19/2019","4,456.83","4,456.83","4,456.83","4,456.83","","0.88%"
"12/18/2019","4,417.95","4,417.95","4,417.95","4,417.95","","-0.04%"
"12/17/2019","4,419.82","4,419.82","4,419.82","4,419.82","","-1.75%"
"12/15/2019","4,498.49","4,498.49","4,498.49","4,498.49","","-0.35%"
"12/12/2019","4,514.44","4,514.44","4,514.44","4,514.44","","0.05%"
"12/11/2019","4,512.39","4,512.39","4,512.39","4,512.39","","0.12%"
"12/10/2019","4,506.93","4,506.93","4,506.93","4,506.93","","-0.59%"
"12/09/2019","4,533.75","4,533.75","4,533.75","4,533.75","","-1.35%"
"12/08/2019","4,596.00","4,596.00","4,596.00","4,596.00","","-1.61%"
"12/05/2019","4,671.33","4,671.33","4,671.33","4,671.33","","-0.67%"
"12/04/2019","4,702.98","4,702.98","4,702.98","4,702.98","","0.12%"
"12/03/2019","4,697.35","4,697.35","4,697.35","4,697.35","","-0.79%"
"12/02/2019","4,734.59","4,734.59","4,734.59","4,734.59","","-0.51%"
"12/01/2019","4,758.81","4,758.81","4,758.81","4,758.81","","0.58%"
"11/28/2019","4,731.43","4,731.43","4,731.43","4,731.43","","0.02%"
"11/27/2019","4,730.34","4,730.34","4,730.34","4,730.34","","0.17%"
"11/26/2019","4,722.30","4,722.30","4,722.30","4,722.30","","0.61%"
"11/25/2019","4,693.62","4,693.62","4,693.62","4,693.62","","0.11%"
"11/24/2019","4,688.42","4,688.42","4,688.42","4,688.42","","-0.39%"
"11/21/2019","4,706.66","4,706.66","4,706.66","4,706.66","","0.31%"
"11/20/2019","4,691.93","4,691.93","4,691.93","4,691.93","","-0.64%"
"11/19/2019","4,722.37","4,722.37","4,722.37","4,722.37","","0.01%"
"11/18/2019","4,722.01","4,722.01","4,722.01","4,722.01","","0.10%"
"11/17/2019","4,717.39","4,717.39","4,717.39","4,717.39","","0.15%"
"11/14/2019","4,710.36","4,710.36","4,710.36","4,710.36","","-0.57%"
"11/13/2019","4,737.17","4,737.17","4,737.17","4,737.17","","-0.88%"
"11/12/2019","4,779.18","4,779.18","4,779.18","4,779.18","","-0.05%"
"11/11/2019","4,781.47","4,781.47","4,781.47","4,781.47","","0.20%"
"11/07/2019","4,771.91","4,771.91","4,771.91","4,771.91","","0.36%"
"11/06/2019","4,754.69","4,754.69","4,754.69","4,754.69","","1.08%"
"11/05/2019","4,703.70","4,703.70","4,703.70","4,703.70","","0.54%"
"11/04/2019","4,678.36","4,678.36","4,678.36","4,678.36","","-0.72%"
"11/03/2019","4,712.08","4,712.08","4,712.08","4,712.08","","0.62%"
"10/31/2019","4,682.90","4,682.90","4,682.90","4,682.90","","-0.01%"
